NameStation,Year,Month,Day,Fecha,Tprom
Batan,2013,1,5,2013-1-5,12.40972222
Batan,2013,1,6,2013-1-6,12.49375
Batan,2013,1,7,2013-1-7,12.19375
Batan,2013,1,8,2013-1-8,13.57777778
Batan,2013,1,9,2013-1-9,16.81736111
Batan,2013,1,10,2013-1-10,13.71388889
Batan,2013,1,11,2013-1-11,14.25277778
Batan,2013,1,12,2013-1-12,14.07708333
Batan,2013,1,13,2013-1-13,14.44861111
Batan,2013,1,14,2013-1-14,14.41666667
Batan,2013,1,15,2013-1-15,13.97222222
Batan,2013,1,16,2013-1-16,13.73194444
Batan,2013,1,17,2013-1-17,10.74305556
Batan,2013,1,18,2013-1-18,8.469444444
Batan,2013,1,19,2013-1-19,11.22222222
Batan,2013,1,20,2013-1-20,11.69930556
Batan,2013,1,21,2013-1-21,11.77361111
Batan,2013,1,22,2013-1-22,12.25277778
Batan,2013,1,23,2013-1-23,12.70833333
Batan,2013,1,24,2013-1-24,11.66597222
Batan,2013,1,25,2013-1-25,10.6875
Batan,2013,1,26,2013-1-26,11.33263889
Batan,2013,1,27,2013-1-27,12.24444444
Batan,2013,1,28,2013-1-28,13.27569444
Batan,2013,1,29,2013-1-29,13.55833333
Batan,2013,1,30,2013-1-30,13.28194444
Batan,2013,1,31,2013-1-31,13.08888889
Batan,2013,2,1,2013-2-1,14.67847222
Batan,2013,2,2,2013-2-2,14.43055556
Batan,2013,2,3,2013-2-3,12.30138889
Batan,2013,2,4,2013-2-4,13.20486111
Batan,2013,2,5,2013-2-5,13.67986111
Batan,2013,2,6,2013-2-6,14.65069444
Batan,2013,2,7,2013-2-7,15.58888889
Batan,2013,2,8,2013-2-8,15.82291667
Batan,2013,2,9,2013-2-9,15.37638889
Batan,2013,2,10,2013-2-10,15.18541667
Batan,2013,2,11,2013-2-11,14.88194444
Batan,2013,2,12,2013-2-12,14.30486111
Batan,2013,2,13,2013-2-13,14.23055556
Batan,2013,2,14,2013-2-14,14.07222222
Batan,2013,2,15,2013-2-15,14.87222222
Batan,2013,2,16,2013-2-16,11.29722222
Batan,2013,2,17,2013-2-17,11.83819444
Batan,2013,2,18,2013-2-18,15.42083333
Batan,2013,2,19,2013-2-19,15.92708333
Batan,2013,2,20,2013-2-20,15.92916667
Batan,2013,2,21,2013-2-21,15.41388889
Batan,2013,2,22,2013-2-22,15.66180556
Batan,2013,2,23,2013-2-23,15.87222222
Batan,2013,2,24,2013-2-24,16.33055556
Batan,2013,2,25,2013-2-25,16.31805556
Batan,2013,2,26,2013-2-26,17.63819444
Batan,2013,2,27,2013-2-27,17.72013889
Batan,2013,2,28,2013-2-28,17.14722222
Batan,2013,3,1,2013-3-1,13.66319444
Batan,2013,3,2,2013-3-2,8.584722222
Batan,2013,3,3,2013-3-3,7.295833333
Batan,2013,3,4,2013-3-4,10.67291667
Batan,2013,3,5,2013-3-5,12.91597222
Batan,2013,3,6,2013-3-6,13.48402778
Batan,2013,3,7,2013-3-7,14.83333333
Batan,2013,3,8,2013-3-8,15.80347222
Batan,2013,3,9,2013-3-9,17.47013889
Batan,2013,3,10,2013-3-10,19.57971014
Batan,2013,3,11,2013-3-11,18.29375
Batan,2013,3,12,2013-3-12,16.76736111
Batan,2013,3,13,2013-3-13,13.43125
Batan,2013,3,14,2013-3-14,11.58541667
Batan,2013,3,15,2013-3-15,10.69791667
Batan,2013,3,16,2013-3-16,12.34791667
Batan,2013,3,17,2013-3-17,14.07847222
Batan,2013,3,18,2013-3-18,16.83819444
Batan,2013,3,19,2013-3-19,16.45972222
Batan,2013,3,20,2013-3-20,17.44166667
Batan,2013,3,21,2013-3-21,16.55555556
Batan,2013,3,22,2013-3-22,17.47708333
Batan,2013,3,23,2013-3-23,18.01041667
Batan,2013,3,24,2013-3-24,16.84652778
Batan,2013,3,25,2013-3-25,16.45347222
Batan,2013,3,26,2013-3-26,12.92986111
Batan,2013,3,27,2013-3-27,14.51805556
Batan,2013,3,28,2013-3-28,16.37916667
Batan,2013,3,29,2013-3-29,17.50347222
Batan,2013,3,30,2013-3-30,18.34583333
Batan,2013,3,31,2013-3-31,18.21527778
Batan,2013,4,1,2013-4-1,18.69305556
Batan,2013,4,2,2013-4-2,18.21597222
Batan,2013,4,3,2013-4-3,18.74791667
Batan,2013,4,4,2013-4-4,17.38680556
Batan,2013,4,5,2013-4-5,15.57361111
Batan,2013,4,6,2013-4-6,17.17986111
Batan,2013,4,7,2013-4-7,17.02569444
Batan,2013,4,8,2013-4-8,19.02361111
Batan,2013,4,9,2013-4-9,19.12638889
Batan,2013,4,10,2013-4-10,18.57638889
Batan,2013,4,11,2013-4-11,18.36875
Batan,2013,4,12,2013-4-12,18.75555556
Batan,2013,4,13,2013-4-13,18.75208333
Batan,2013,4,14,2013-4-14,20.03194444
Batan,2013,4,15,2013-4-15,19.16944444
Batan,2013,4,16,2013-4-16,19.62083333
Batan,2013,4,17,2013-4-17,20.74513889
Batan,2013,4,18,2013-4-18,20.79722222
Batan,2013,4,19,2013-4-19,19.21180556
Batan,2013,4,20,2013-4-20,17.57847222
Batan,2013,4,21,2013-4-21,19.23402778
Batan,2013,4,22,2013-4-22,19.57638889
