NameStation,Year,Month,Day,Fecha,Tprom
Aguafria,2013,4,6,4/6/2013,21.35208333
Aguafria,2013,4,7,4/7/2013,23.74583333
Aguafria,2013,4,8,4/8/2013,26.14375
Aguafria,2013,4,9,4/9/2013,28.53958333
Aguafria,2013,4,10,4/10/2013,27.76458333
Aguafria,2013,4,11,4/11/2013,22.31666667
Aguafria,2013,4,12,4/12/2013,22.25
Aguafria,2013,4,13,4/13/2013,24.21875
Aguafria,2013,4,14,4/14/2013,26.18125
Aguafria,2013,4,15,4/15/2013,25.37916667
Aguafria,2013,4,16,4/16/2013,27.57083333
Aguafria,2013,4,17,4/17/2013,27.52083333
Aguafria,2013,4,18,4/18/2013,29.65625
Aguafria,2013,4,19,4/19/2013,21.1875
Aguafria,2013,4,20,4/20/2013,20.21458333
Aguafria,2013,4,21,4/21/2013,22.10208333
Aguafria,2013,4,22,4/22/2013,24.7375
Aguafria,2013,4,23,4/23/2013,25.28541667
Aguafria,2013,4,24,4/24/2013,26.78541667
Aguafria,2013,4,25,4/25/2013,20.54791667
Aguafria,2013,4,26,4/26/2013,23.46875
Aguafria,2013,4,27,4/27/2013,26.00625
Aguafria,2013,4,28,4/28/2013,26.46458333
Aguafria,2013,4,29,4/29/2013,26.96666667
Aguafria,2013,4,30,4/30/2013,27.38958333
Aguafria,2013,5,1,5/1/2013,27.8625
Aguafria,2013,5,2,5/2/2013,26.53125
Aguafria,2013,5,3,5/3/2013,19.23333333
Aguafria,2013,5,4,5/4/2013,19.59375
Aguafria,2013,5,5,5/5/2013,22.22291667
Aguafria,2013,5,6,5/6/2013,23.43958333
Aguafria,2013,5,7,5/7/2013,25.0375
Aguafria,2013,5,8,5/8/2013,25.2875
Aguafria,2013,5,9,5/9/2013,27.88333333
Aguafria,2013,5,10,5/10/2013,27.89166667
Aguafria,2013,5,11,5/11/2013,27.04166667
Aguafria,2013,5,12,5/12/2013,23.64166667
Aguafria,2013,5,13,5/13/2013,20.79791667
Aguafria,2013,5,14,5/14/2013,20.61578947
Aguafria,2013,5,15,5/15/2013,26.95714286
Aguafria,2013,5,16,5/16/2013,27.22708333
Aguafria,2013,5,17,5/17/2013,28.05208333
Aguafria,2013,5,18,5/18/2013,27.71458333
Aguafria,2013,5,19,5/19/2013,27.64375
Aguafria,2013,5,20,5/20/2013,28.65
Aguafria,2013,5,21,5/21/2013,28.83125
Aguafria,2013,5,22,5/22/2013,28.79166667
Aguafria,2013,5,23,5/23/2013,29.52083333
Aguafria,2013,5,24,5/24/2013,28.95
Aguafria,2013,5,25,5/25/2013,26.97291667
Aguafria,2013,5,26,5/26/2013,26.30208333
Aguafria,2013,5,27,5/27/2013,26.65208333
Aguafria,2013,5,28,5/28/2013,27.5625
Aguafria,2013,5,29,5/29/2013,27.9
Aguafria,2013,5,30,5/30/2013,29.00833333
Aguafria,2013,5,31,5/31/2013,28.86875
Aguafria,2013,6,1,6/1/2013,29.05
Aguafria,2013,6,2,6/2/2013,27.90833333
Aguafria,2013,6,3,6/3/2013,25.87708333
Aguafria,2013,6,4,6/4/2013,28.02708333
Aguafria,2013,6,5,6/5/2013,28.1
Aguafria,2013,6,6,6/6/2013,28.46875
Aguafria,2013,6,7,6/7/2013,28.51041667
Aguafria,2013,6,8,6/8/2013,28.36875
