StationName,Year,Month,Day,Fecha,Tprom
Toluca,2019,3,1,2019-3-1,14.21875
Toluca,2019,3,2,2019-3-2,15.025
Toluca,2019,3,3,2019-3-3,14.59375
Toluca,2019,3,4,2019-3-4,14.08541667
Toluca,2019,3,5,2019-3-5,13.74166667
Toluca,2019,3,6,2019-3-6,14.19166667
Toluca,2019,3,7,2019-3-7,13.92083333
Toluca,2019,3,8,2019-3-8,15.17916667
Toluca,2019,3,9,2019-3-9,15.59583333
Toluca,2019,3,10,2019-3-10,16.84130435
Toluca,2019,3,11,2019-3-11,16.25625
Toluca,2019,3,12,2019-3-12,14.70833333
Toluca,2019,3,13,2019-3-13,13.6125
Toluca,2019,3,14,2019-3-14,14.17916667
Toluca,2019,3,15,2019-3-15,14.225
Toluca,2019,3,16,2019-3-16,14.32916667
Toluca,2019,3,17,2019-3-17,12.975
Toluca,2019,3,18,2019-3-18,13.30416667
Toluca,2019,3,19,2019-3-19,12.12291667
Toluca,2019,3,20,2019-3-20,11.77291667
Toluca,2019,3,21,2019-3-21,13.06458333
Toluca,2019,3,22,2019-3-22,13.50416667
Toluca,2019,3,23,2019-3-23,12.10625
Toluca,2019,3,24,2019-3-24,12.675
Toluca,2019,3,25,2019-3-25,14.31458333
Toluca,2019,3,26,2019-3-26,13.36458333
Toluca,2019,3,27,2019-3-27,12.76666667
Toluca,2019,3,28,2019-3-28,12.86041667
Toluca,2019,3,29,2019-3-29,13.45833333
Toluca,2019,3,30,2019-3-30,14.75625
Toluca,2019,3,31,2019-3-31,15.22708333
Toluca,2019,4,1,2019-4-1,13.64791667
Toluca,2019,4,2,2019-4-2,13.58541667
Toluca,2019,4,3,2019-4-3,13.27708333
Toluca,2019,4,4,2019-4-4,12.75833333
Toluca,2019,4,5,2019-4-5,15.0125
Toluca,2019,4,6,2019-4-6,14.47708333
Toluca,2019,4,7,2019-4-7,13.8625
Toluca,2019,4,8,2019-4-8,13.39166667
Toluca,2019,4,9,2019-4-9,14.31875
Toluca,2019,4,10,2019-4-10,14.25833333
Toluca,2019,4,11,2019-4-11,13.92708333
Toluca,2019,4,12,2019-4-12,12.78541667
Toluca,2019,4,13,2019-4-13,13.4375
Toluca,2019,4,14,2019-4-14,13.275
Toluca,2019,4,15,2019-4-15,14.41666667
Toluca,2019,4,16,2019-4-16,16.43125
Toluca,2019,4,17,2019-4-17,16.01875
Toluca,2019,4,18,2019-4-18,16.70625
Toluca,2019,4,19,2019-4-19,15.17083333
Toluca,2019,4,20,2019-4-20,15.28541667
Toluca,2019,4,21,2019-4-21,15.59791667
Toluca,2019,4,22,2019-4-22,14.8125
Toluca,2019,4,23,2019-4-23,15.74791667
Toluca,2019,4,24,2019-4-24,15.20208333
Toluca,2019,4,25,2019-4-25,14.91458333
Toluca,2019,4,26,2019-4-26,14.72083333
Toluca,2019,4,27,2019-4-27,15.37083333
Toluca,2019,4,28,2019-4-28,15.8875
Toluca,2019,4,29,2019-4-29,14.29166667
Toluca,2019,4,30,2019-4-30,13.84375
Toluca,2019,5,1,2019-5-1,14.23958333
Toluca,2019,5,2,2019-5-2,15.59166667
Toluca,2019,5,3,2019-5-3,14.91666667
Toluca,2019,5,4,2019-5-4,15.175
Toluca,2019,5,5,2019-5-5,17.09166667
Toluca,2019,5,6,2019-5-6,15.57083333
Toluca,2019,5,7,2019-5-7,15.6125
Toluca,2019,5,8,2019-5-8,15.58541667
Toluca,2019,5,9,2019-5-9,15.12083333
Toluca,2019,5,10,2019-5-10,14.84583333
Toluca,2019,5,11,2019-5-11,15.31458333
Toluca,2019,5,12,2019-5-12,15.63333333
Toluca,2019,5,13,2019-5-13,15.675
Toluca,2019,5,14,2019-5-14,15.55416667
Toluca,2019,5,15,2019-5-15,16.09791667
Toluca,2019,5,16,2019-5-16,16.17708333
Toluca,2019,5,17,2019-5-17,15.16666667
Toluca,2019,5,18,2019-5-18,16.075
Toluca,2019,5,19,2019-5-19,16.79583333
Toluca,2019,5,20,2019-5-20,18.16875
Toluca,2019,5,21,2019-5-21,16.325
Toluca,2019,5,22,2019-5-22,17.98958333
Toluca,2019,5,23,2019-5-23,16.83958333
Toluca,2019,5,24,2019-5-24,15.24791667
Toluca,2019,5,25,2019-5-25,16.68541667
Toluca,2019,5,26,2019-5-26,17.22083333
Toluca,2019,5,27,2019-5-27,17.37291667
Toluca,2019,5,28,2019-5-28,17.17916667
Toluca,2019,5,29,2019-5-29,17.7625
Toluca,2019,5,30,2019-5-30,17.60625
Toluca,2019,5,31,2019-5-31,16.93958333
Toluca,2019,6,1,2019-6-1,16.34468085
Toluca,2019,6,2,2019-6-2,16.77291667
Toluca,2019,6,3,2019-6-3,15.925
Toluca,2019,6,4,2019-6-4,15.26875
Toluca,2019,6,5,2019-6-5,15.65416667
Toluca,2019,6,6,2019-6-6,14.83541667
Toluca,2019,6,7,2019-6-7,15.63958333
Toluca,2019,6,8,2019-6-8,16.30208333
Toluca,2019,6,9,2019-6-9,17.09791667
Toluca,2019,6,10,2019-6-10,16.81875
Toluca,2019,6,11,2019-6-11,16.68333333
Toluca,2019,6,12,2019-6-12,16.02708333
Toluca,2019,6,13,2019-6-13,15.86041667
Toluca,2019,6,14,2019-6-14,15.74375
Toluca,2019,6,15,2019-6-15,15.77083333
Toluca,2019,6,16,2019-6-16,16.15625
Toluca,2019,6,17,2019-6-17,16.40416667
Toluca,2019,6,18,2019-6-18,16.79166667
Toluca,2019,6,19,2019-6-19,14.80625
Toluca,2019,6,20,2019-6-20,15.66041667
Toluca,2019,6,21,2019-6-21,16.60833333
Toluca,2019,6,22,2019-6-22,15.00208333
Toluca,2019,6,23,2019-6-23,14.92916667
Toluca,2019,6,24,2019-6-24,15.53125
Toluca,2019,6,25,2019-6-25,15.43541667
Toluca,2019,6,26,2019-6-26,14.7125
Toluca,2019,6,27,2019-6-27,14.52708333
Toluca,2019,6,28,2019-6-28,14.97916667
Toluca,2019,6,29,2019-6-29,14.33125
Toluca,2019,6,30,2019-6-30,13.6
Toluca,2019,7,1,2019-7-1,14.30625
Toluca,2019,7,2,2019-7-2,14.79791667
Toluca,2019,7,3,2019-7-3,14.4875
Toluca,2019,7,4,2019-7-4,14.41458333
Toluca,2019,7,5,2019-7-5,15.90208333
Toluca,2019,7,6,2019-7-6,15.31041667
Toluca,2019,7,7,2019-7-7,14.69375
Toluca,2019,7,8,2019-7-8,13.07291667
Toluca,2019,7,9,2019-7-9,13.9875
Toluca,2019,7,10,2019-7-10,14.39375
Toluca,2019,7,11,2019-7-11,14.91666667
Toluca,2019,7,12,2019-7-12,15.35833333
Toluca,2019,7,13,2019-7-13,14.5125
Toluca,2019,7,14,2019-7-14,14.10833333
Toluca,2019,7,15,2019-7-15,15.2875
Toluca,2019,7,16,2019-7-16,14.4
Toluca,2019,7,17,2019-7-17,13.19583333
Toluca,2019,7,18,2019-7-18,13.97916667
Toluca,2019,7,19,2019-7-19,13.86875
Toluca,2019,7,20,2019-7-20,14.70416667
Toluca,2019,7,21,2019-7-21,14.28125
Toluca,2019,7,22,2019-7-22,14.53333333
Toluca,2019,7,23,2019-7-23,14.25208333
Toluca,2019,7,24,2019-7-24,13.56041667
Toluca,2019,7,25,2019-7-25,13.55
Toluca,2019,7,26,2019-7-26,14
Toluca,2019,7,27,2019-7-27,15.29583333
Toluca,2019,7,28,2019-7-28,14.34375
Toluca,2019,7,29,2019-7-29,13.1625
Toluca,2019,7,30,2019-7-30,14.28958333
Toluca,2019,7,31,2019-7-31,14.92916667
Toluca,2019,8,1,2019-8-1,14.81875
Toluca,2019,8,2,2019-8-2,15.26666667
Toluca,2019,8,3,2019-8-3,14.55208333
Toluca,2019,8,4,2019-8-4,15.62291667
Toluca,2019,8,5,2019-8-5,14.78125
Toluca,2019,8,6,2019-8-6,14.675
Toluca,2019,8,7,2019-8-7,15.22083333
Toluca,2019,8,8,2019-8-8,16.16458333
Toluca,2019,8,9,2019-8-9,14.83958333
Toluca,2019,8,10,2019-8-10,16.21041667
Toluca,2019,8,11,2019-8-11,15.52916667
Toluca,2019,8,12,2019-8-12,15.69583333
Toluca,2019,8,13,2019-8-13,14.91875
Toluca,2019,8,14,2019-8-14,15.92916667
Toluca,2019,8,15,2019-8-15,15.45
Toluca,2019,8,16,2019-8-16,15.52083333
Toluca,2019,8,17,2019-8-17,15.92291667
Toluca,2019,8,18,2019-8-18,15.05
Toluca,2019,8,19,2019-8-19,15.07708333
Toluca,2019,8,20,2019-8-20,15.40625
Toluca,2019,8,21,2019-8-21,14.66458333
Toluca,2019,8,22,2019-8-22,15.34583333
Toluca,2019,8,23,2019-8-23,15.48958333
Toluca,2019,8,24,2019-8-24,15.21458333
Toluca,2019,8,25,2019-8-25,14.87083333
Toluca,2019,8,26,2019-8-26,15.1125
Toluca,2019,8,27,2019-8-27,15.8
Toluca,2019,8,28,2019-8-28,15.36041667
Toluca,2019,8,29,2019-8-29,11.74814815
Toluca,2020,1,1,2020-1-1,-1
Toluca,2020,1,2,2020-1-2,-1
Toluca,2020,1,3,2020-1-3,-1
Toluca,2020,1,4,2020-1-4,-3
Toluca,2020,1,5,2020-1-5,-4
Toluca,2020,1,6,2020-1-6,-3
Toluca,2020,1,7,2020-1-7,-3
Toluca,2020,1,8,2020-1-8,-2
Toluca,2020,1,9,2020-1-9,-3
Toluca,2020,1,10,2020-1-10,-2.6
Toluca,2020,1,11,2020-1-11,-4
Toluca,2020,1,12,2020-1-12,-4
Toluca,2020,1,13,2020-1-13,-4
Toluca,2020,1,14,2020-1-14,-3
Toluca,2020,1,15,2020-1-15,-4
Toluca,2020,1,16,2020-1-16,-3.9
Toluca,2020,1,17,2020-1-17,-4
Toluca,2020,1,18,2020-1-18,-4
Toluca,2020,1,19,2020-1-19,-4
Toluca,2020,1,20,2020-1-20,-4
Toluca,2020,1,21,2020-1-21,-4
Toluca,2020,1,22,2020-1-22,-4
Toluca,2020,1,23,2020-1-23,-1
Toluca,2020,1,24,2020-1-24,2
Toluca,2020,1,25,2020-1-25,-2
Toluca,2020,1,26,2020-1-26,-1
Toluca,2020,1,27,2020-1-27,1
Toluca,2020,1,28,2020-1-28,-5
Toluca,2020,1,29,2020-1-29,-6
Toluca,2020,1,30,2020-1-30,-2
Toluca,2020,1,31,2020-1-31,-1
Toluca,2020,2,1,2020-2-1,1
Toluca,2020,2,2,2020-2-2,4
Toluca,2020,2,3,2020-2-3,4
Toluca,2020,2,4,2020-2-4,5
Toluca,2020,2,5,2020-2-5,6
Toluca,2020,2,6,2020-2-6,4
Toluca,2020,2,7,2020-2-7,-2
Toluca,2020,2,8,2020-2-8,-4
Toluca,2020,2,9,2020-2-9,-2
Toluca,2020,2,10,2020-2-10,-3
Toluca,2020,2,11,2020-2-11,-3
Toluca,2020,2,12,2020-2-12,-3
Toluca,2020,2,13,2020-2-13,-2
Toluca,2020,2,14,2020-2-14,-3
Toluca,2020,2,15,2020-2-15,-3
Toluca,2020,2,16,2020-2-16,0
Toluca,2020,2,17,2020-2-17,-2
Toluca,2020,2,18,2020-2-18,-3
Toluca,2020,2,19,2020-2-19,3
Toluca,2020,2,20,2020-2-20,-3
Toluca,2020,2,21,2020-2-21,-2
Toluca,2020,2,22,2020-2-22,-3
Toluca,2020,2,23,2020-2-23,2
Toluca,2020,2,24,2020-2-24,-3
Toluca,2020,2,25,2020-2-25,-3
Toluca,2020,2,26,2020-2-26,-4
Toluca,2020,2,27,2020-2-27,4
Toluca,2020,2,28,2020-2-28,-3
Toluca,2020,2,29,2020-2-29,-3
Toluca,2020,3,1,2020-3-1,5
Toluca,2020,3,2,2020-3-2,3
Toluca,2020,3,3,2020-3-3,2
Toluca,2020,3,4,2020-3-4,3
Toluca,2020,3,5,2020-3-5,-1
Toluca,2020,3,6,2020-3-6,-1
Toluca,2020,3,7,2020-3-7,-1
Toluca,2020,3,8,2020-3-8,2
Toluca,2020,3,9,2020-3-9,1
Toluca,2020,3,10,2020-3-10,3
Toluca,2020,3,11,2020-3-11,0.7
Toluca,2020,3,12,2020-3-12,2
Toluca,2020,3,13,2020-3-13,3
Toluca,2020,3,14,2020-3-14,2
Toluca,2020,3,15,2020-3-15,4
Toluca,2020,3,16,2020-3-16,4
Toluca,2020,3,17,2020-3-17,2
Toluca,2020,3,18,2020-3-18,2
Toluca,2020,3,19,2020-3-19,1
Toluca,2020,3,20,2020-3-20,2
Toluca,2020,3,21,2020-3-21,3
Toluca,2020,3,22,2020-3-22,2
Toluca,2020,3,23,2020-3-23,3
Toluca,2020,3,24,2020-3-24,2
Toluca,2020,3,25,2020-3-25,2
Toluca,2020,3,26,2020-3-26,-1
Toluca,2020,3,27,2020-3-27,-1
Toluca,2020,3,28,2020-3-28,-2
Toluca,2020,3,29,2020-3-29,2
Toluca,2020,3,30,2020-3-30,2
Toluca,2020,3,31,2020-3-31,2
Toluca,2020,4,1,2020-4-1,2
Toluca,2020,4,2,2020-4-2,2
Toluca,2020,4,3,2020-4-3,2
Toluca,2020,4,4,2020-4-4,2
Toluca,2020,4,5,2020-4-5,4
Toluca,2020,4,6,2020-4-6,2
Toluca,2020,4,7,2020-4-7,2
Toluca,2020,4,8,2020-4-8,2
Toluca,2020,4,9,2020-4-9,2
Toluca,2020,4,10,2020-4-10,4
Toluca,2020,4,11,2020-4-11,3
Toluca,2020,4,12,2020-4-12,2
Toluca,2020,4,13,2020-4-13,2
Toluca,2020,4,14,2020-4-14,2
Toluca,2020,4,15,2020-4-15,2
Toluca,2020,4,16,2020-4-16,4
Toluca,2020,4,17,2020-4-17,7
Toluca,2020,4,18,2020-4-18,2
Toluca,2020,4,19,2020-4-19,7
Toluca,2020,4,20,2020-4-20,6
Toluca,2020,4,21,2020-4-21,8
Toluca,2020,4,22,2020-4-22,7
Toluca,2020,4,23,2020-4-23,7
Toluca,2020,4,24,2020-4-24,7
Toluca,2020,4,25,2020-4-25,7
Toluca,2020,4,26,2020-4-26,6
Toluca,2020,4,27,2020-4-27,5
Toluca,2020,4,28,2020-4-28,5
Toluca,2020,4,29,2020-4-29,5
Toluca,2020,4,30,2020-4-30,5
Toluca,2020,5,1,2020-5-1,4
Toluca,2020,5,2,2020-5-2,4
Toluca,2020,5,3,2020-5-3,4
Toluca,2020,5,4,2020-5-4,4
Toluca,2020,5,5,2020-5-5,4
Toluca,2020,5,6,2020-5-6,4
Toluca,2020,5,7,2020-5-7,4
Toluca,2020,5,8,2020-5-8,4
Toluca,2020,5,9,2020-5-9,4
Toluca,2020,5,10,2020-5-10,6
Toluca,2020,5,11,2020-5-11,7
Toluca,2020,5,12,2020-5-12,5
Toluca,2020,5,13,2020-5-13,3
Toluca,2020,5,14,2020-5-14,4
Toluca,2020,5,15,2020-5-15,4
Toluca,2020,5,16,2020-5-16,2
Toluca,2020,5,17,2020-5-17,2
Toluca,2020,5,18,2020-5-18,2
Toluca,2020,5,19,2020-5-19,2
Toluca,2020,5,20,2020-5-20,2
Toluca,2020,5,21,2020-5-21,2
Toluca,2020,5,22,2020-5-22,2
Toluca,2020,5,23,2020-5-23,2
Toluca,2020,5,24,2020-5-24,4
Toluca,2020,5,25,2020-5-25,2
Toluca,2020,5,26,2020-5-26,1
Toluca,2020,5,27,2020-5-27,1
Toluca,2020,5,28,2020-5-28,2
Toluca,2020,5,29,2020-5-29,1
Toluca,2020,5,30,2020-5-30,1
Toluca,2020,5,31,2020-5-31,6
Toluca,2020,6,1,2020-6-1,1
Toluca,2020,6,2,2020-6-2,1
Toluca,2020,6,3,2020-6-3,1
Toluca,2020,6,4,2020-6-4,1
Toluca,2020,6,5,2020-6-5,1
Toluca,2020,6,6,2020-6-6,2
Toluca,2020,6,7,2020-6-7,10
Toluca,2020,6,8,2020-6-8,2
Toluca,2020,6,9,2020-6-9,8
Toluca,2020,6,10,2020-6-10,8
Toluca,2020,6,11,2020-6-11,8
Toluca,2020,6,12,2020-6-12,9
Toluca,2020,6,13,2020-6-13,10
Toluca,2020,6,14,2020-6-14,5
Toluca,2020,6,15,2020-6-15,5
Toluca,2020,6,16,2020-6-16,4
Toluca,2020,6,17,2020-6-17,4
Toluca,2020,6,18,2020-6-18,6
Toluca,2020,6,19,2020-6-19,6
Toluca,2020,6,20,2020-6-20,6
Toluca,2020,6,21,2020-6-21,6
Toluca,2020,6,22,2020-6-22,6
Toluca,2020,6,23,2020-6-23,7
Toluca,2020,6,24,2020-6-24,6
Toluca,2020,6,25,2020-6-25,6
Toluca,2020,6,26,2020-6-26,10
Toluca,2020,6,27,2020-6-27,8
Toluca,2020,6,28,2020-6-28,7
Toluca,2020,6,29,2020-6-29,6
Toluca,2020,6,30,2020-6-30,7
Toluca,2020,7,1,2020-7-1,6
Toluca,2020,7,2,2020-7-2,9
Toluca,2020,7,3,2020-7-3,7
Toluca,2020,7,4,2020-7-4,7
Toluca,2020,7,5,2020-7-5,6
Toluca,2020,7,6,2020-7-6,7
Toluca,2020,7,7,2020-7-7,7
Toluca,2020,7,8,2020-7-8,7
Toluca,2020,7,9,2020-7-9,6
Toluca,2020,7,10,2020-7-10,7
Toluca,2020,7,11,2020-7-11,6
Toluca,2020,7,12,2020-7-12,7
Toluca,2020,7,13,2020-7-13,7
Toluca,2020,7,14,2020-7-14,7
Toluca,2020,7,15,2020-7-15,6
Toluca,2020,7,16,2020-7-16,7
Toluca,2020,7,17,2020-7-17,7
Toluca,2020,7,18,2020-7-18,7
Toluca,2020,7,19,2020-7-19,6
Toluca,2020,7,20,2020-7-20,7
Toluca,2020,7,21,2020-7-21,6
Toluca,2020,7,22,2020-7-22,6
Toluca,2020,7,23,2020-7-23,8
Toluca,2020,7,24,2020-7-24,6
Toluca,2020,7,25,2020-7-25,7
Toluca,2020,7,26,2020-7-26,6
Toluca,2020,7,27,2020-7-27,6
Toluca,2020,7,28,2020-7-28,6
Toluca,2020,7,29,2020-7-29,6
Toluca,2020,7,30,2020-7-30,6
Toluca,2020,7,31,2020-7-31,6
Toluca,2020,8,1,2020-8-1,7
Toluca,2020,8,2,2020-8-2,6
Toluca,2020,8,3,2020-8-3,6
Toluca,2020,8,4,2020-8-4,6
Toluca,2020,8,5,2020-8-5,6
Toluca,2020,8,6,2020-8-6,7
Toluca,2020,8,7,2020-8-7,9
Toluca,2020,8,8,2020-8-8,8
Toluca,2020,8,9,2020-8-9,8
Toluca,2020,8,10,2020-8-10,9
Toluca,2020,8,11,2020-8-11,9
Toluca,2020,8,12,2020-8-12,9
Toluca,2020,8,13,2020-8-13,9
Toluca,2020,8,14,2020-8-14,8
Toluca,2020,8,15,2020-8-15,6
Toluca,2020,8,16,2020-8-16,7
